edge_tail,edge_head,length,capacity,speed
365,361,1.147427,961,0
366,349,0.284242,3825,0
366,351,0.59051,3825,0
367,312,0.903941,961,0
367,327,2.013723,1201,0
367,346,0.394825,1201,0
367,348,1.158585,99999,0
368,327,0.707628,1201,0
368,329,0.613667,1201,0
368,348,1.888941,99999,0
369,348,0.696742,99999,0
369,350,1.047307,1201,0
369,358,0.936433,1201,0
370,221,0.563899,1201,0
370,222,0.048119,1201,0
370,371,0.816012,1201,0
371,370,0.816012,1201,0
371,373,1.189093,99999,0
371,379,0.162603,1201,0
372,153,1.414018,1201,0
372,222,1.291437,1201,0
372,373,1.259426,99999,0
373,371,1.189093,99999,0
373,372,1.259426,99999,0
373,374,1.275333,99999,0
374,373,1.275333,99999,0
374,375,0.336486,3825,0
374,385,1.051256,3825,0
375,374,0.336486,3825,0
375,380,0.337567,3825,0
375,381,0.054084,1201,0
375,384,0.053728,1201,0
376,353,1.466359,99999,0
376,385,0.796159,99999,0
377,352,0.41105,3825,0
377,356,0.469513,3825,0
377,383,0.168835,99999,0
378,379,0.309066,99999,0
378,382,0.559435,99999,0
379,371,0.162603,1201,0
379,378,0.309066,99999,0
379,384,0.604534,1201,0
380,356,0.120456,3825,0
380,375,0.337567,3825,0
380,382,0.41788,961,0
381,353,1.244069,1201,0
381,375,0.054084,1201,0
382,345,0.212504,961,0
382,378,0.559435,99999,0
382,380,0.41788,961,0
383,345,0.18884,99999,0
383,377,0.168835,99999,0
384,375,0.053728,1201,0
384,379,0.604534,1201,0
385,211,0.917094,3825,0
385,374,1.051256,3825,0
385,376,0.796159,99999,0
386,354,2.109512,1201,0
386,357,1.676809,99999,0
386,387,0.952011,1201,0
387,325,1.71083,1201,0
387,359,1.607659,1201,0
387,386,0.952011,1201,0
387,389,0.689595,1201,0
388,213,0.950963,99999,0
389,213,0.24465,1201,0
389,387,0.689595,1201,0
390,317,2.182117,99999,0
390,330,3.030738,99999,0
390,6636,3.154266,99999,0
391,157,1.988704,99999,0
391,6634,1.332689,99999,0
392,155,1.80622,1201,0
392,330,1.400361,1201,0
392,6634,0.787177,1201,0
393,42,1.441222,3825,0
393,157,0.971945,3825,0
393,394,0.966152,99999,0
394,159,1.004292,99999,0
394,393,0.966152,99999,0
394,395,1.903009,99999,0
395,42,1.228589,1201,0
395,43,1.14033,1201,0
395,394,1.903009,99999,0
396,397,0.029594,2161,0
396,398,0.648803,1201,0
396,614,0.602516,1201,0
396,623,0.02553,2161,0
397,396,0.029594,2161,0
397,6614,0.619501,2161,0
398,396,0.648803,1201,0
398,399,0.481743,99999,0
398,750,0.250535,1201,0
399,398,0.481743,99999,0
399,622,0.523062,99999,0
400,401,0.540429,961,0
400,405,0.298295,99999,0
400,644,0.468719,961,0
401,400,0.540429,961,0
401,754,0.336873,99999,0
401,757,0.386321,961,0
402,181,0.357139,99999,0
402,183,0.110809,961,0
402,403,0.248822,961,0
403,402,0.248822,961,0
403,404,0.360421,4250,0
403,742,0.305908,4250,0
403,749,0.097572,961,0
404,403,0.360421,4250,0
404,758,0.33981,2161,0
404,759,0.535028,3825,0
405,400,0.298295,99999,0
406,407,0.542133,2161,0
406,455,0.166076,2161,0
406,462,0.091671,3188,0
407,406,0.542133,2161,0
407,412,0.148158,2161,0
407,473,0.831143,2161,0
408,409,0.178835,2401,0
408,455,0.066186,3188,0
408,459,0.191812,2401,0
409,408,0.178835,2401,0
409,417,0.113298,3188,0
409,470,0.52852,2401,0
410,411,0.73229,99999,0
410,433,0.461328,99999,0
411,410,0.73229,99999,0
411,420,0.179744,99999,0
411,432,1.070887,2161,0
411,486,0.324555,2161,0
412,407,0.148158,2161,0
412,413,0.428571,2161,0
412,463,1.014681,99999,0
413,412,0.428571,2161,0
413,449,0.325899,99999,0
413,451,0.527326,2161,0
414,415,0.126145,3188,0
414,416,0.525243,14025,0
415,419,0.35121,2401,0
415,462,0.075017,2401,0
416,444,1.275504,14025,0
417,476,0.306908,14025,0
418,417,0.597496,14025,0
418,459,0.116916,3188,0
419,415,0.35121,2401,0
419,471,0.268595,99999,0
419,485,0.305067,2401,0
420,411,0.179744,99999,0
420,421,1.265437,99999,0
420,422,1.206698,99999,0
420,423,0.240777,99999,0
421,420,1.265437,99999,0
421,432,0.254747,2161,0
421,441,0.640799,2161,0
422,420,1.206698,99999,0
422,549,0.050098,1201,0
422,551,0.053753,1201,0
422,553,0.346153,99999,0
423,420,0.240777,99999,0
423,424,0.622686,2401,0
423,483,0.122007,2401,0
423,491,0.104107,3188,0
424,423,0.622686,2401,0
424,559,0.026664,2401,0
425,424,0.120603,3188,0
425,438,0.548988,14025,0
426,427,0.547383,99999,0
426,478,0.422763,99999,0
426,479,0.281284,99999,0
427,426,0.547383,99999,0
427,429,0.05713,1201,0
427,436,0.173018,1201,0
428,429,0.368158,1201,0
428,440,0.287378,2161,0
428,474,0.133197,1201,0
428,495,0.381659,2161,0
429,427,0.05713,1201,0
429,428,0.368158,1201,0
429,439,0.2459,99999,0
430,431,0.327943,99999,0
430,468,0.407867,99999,0
431,430,0.327943,99999,0
431,440,0.135549,2161,0
431,509,0.379041,2161,0
432,411,1.070887,2161,0
432,421,0.254747,2161,0
432,433,0.807299,2161,0
432,497,1.174891,1201,0
433,410,0.461328,99999,0
433,432,0.807299,2161,0
433,454,0.286058,2161,0
434,435,0.472905,14025,0
435,492,0.36048,14025,0
436,427,0.173018,1201,0
436,437,0.3496,2401,0
436,550,0.070749,1201,0
436,558,0.308031,2401,0
437,436,0.3496,2401,0
437,480,0.028983,2401,0
438,515,0.36556,14025,0
439,429,0.2459,99999,0
439,440,0.371476,99999,0
440,428,0.287378,2161,0
440,431,0.135549,2161,0
440,439,0.371476,99999,0
441,421,0.640799,2161,0
441,561,0.237183,2161,0
442,443,1.35852,3825,0
442,617,0.171509,3825,0
442,619,0.577667,99999,0
443,442,1.35852,3825,0
444,445,1.015175,2401,0
444,448,0.888036,14025,0
444,450,0.968517,2401,0
445,444,1.015175,2401,0
445,457,0.384083,99999,0
445,459,0.398625,2401,0
446,447,1.287685,1201,0
446,453,1.294293,99999,0
446,456,0.249753,1201,0
447,446,1.287685,1201,0
447,452,0.527129,99999,0
448,458,0.108478,14025,0
449,413,0.325899,99999,0
449,450,0.304694,99999,0
450,444,0.968517,2401,0
450,449,0.304694,99999,0
450,461,0.198071,2401,0
451,413,0.527326,2161,0
452,447,0.527129,99999,0
453,446,1.294293,99999,0
454,433,0.286058,2161,0
454,455,1.190967,1201,0
454,456,0.783877,2161,0
455,406,0.166076,2161,0
455,408,0.066186,3188,0
455,454,1.190967,1201,0
456,446,0.249753,1201,0
456,454,0.783877,2161,0
457,445,0.384083,99999,0
458,418,0.296016,14025,0
459,408,0.191812,2401,0
459,445,0.398625,2401,0
460,416,0.117419,3188,0
460,461,0.236095,2401,0
460,462,0.208246,2401,0
461,450,0.198071,2401,0
461,460,0.236095,2401,0
462,406,0.091671,3188,0
462,415,0.075017,2401,0
462,460,0.208246,2401,0
463,412,1.014681,99999,0
464,465,1.112783,99999,0
465,464,1.112783,99999,0
465,467,0.153159,1201,0
466,467,0.965066,1201,0
466,468,0.071085,1201,0
466,469,0.946779,99999,0
467,465,0.153159,1201,0
467,466,0.965066,1201,0
467,496,0.658809,99999,0
468,430,0.407867,99999,0
468,466,0.071085,1201,0
468,474,0.244928,1201,0
469,466,0.946779,99999,0
470,409,0.52852,2401,0
470,482,0.266079,2401,0
471,419,0.268595,99999,0
472,473,0.716861,99999,0
472,474,0.988012,99999,0
473,407,0.831143,2161,0
473,472,0.716861,99999,0
473,477,0.258052,2161,0
474,428,0.133197,1201,0
474,468,0.244928,1201,0
474,472,0.988012,99999,0
475,414,0.225018,14025,0
476,470,0.110686,3188,0
476,491,0.629689,14025,0
477,473,0.258052,2161,0
477,478,0.290595,2161,0
477,494,0.518765,1201,0
478,426,0.422763,99999,0
478,477,0.290595,2161,0
478,6422,0.416288,2161,0
479,426,0.281284,99999,0
479,481,0.078435,2401,0
479,489,0.529017,2401,0
480,437,0.028983,2401,0
480,481,0.027592,2401,0
481,435,0.15628,3188,0
481,479,0.078435,2401,0
481,480,0.027592,2401,0
482,470,0.266079,2401,0
482,483,0.027844,2401,0
483,423,0.122007,2401,0
483,482,0.027844,2401,0
483,486,0.045671,2161,0
483,490,0.039742,1201,0
484,485,0.243228,2401,0
484,490,0.027244,2401,0
485,419,0.305067,2401,0
485,484,0.243228,2401,0
485,493,0.122388,3188,0
486,411,0.324555,2161,0
486,483,0.045671,2161,0
487,488,0.252435,99999,0
487,3776,0.272933,99999,0
488,487,0.252435,99999,0
488,3817,0.151372,4250,0
489,479,0.529017,2401,0
489,490,0.137784,2401,0
490,483,0.039742,1201,0
490,484,0.027244,2401,0
490,489,0.137784,2401,0
490,494,0.052721,1201,0
491,425,0.400129,14025,0
492,489,0.092238,3188,0
492,493,0.620993,14025,0
493,475,0.184679,14025,0
494,477,0.518765,1201,0
494,490,0.052721,1201,0
495,428,0.381659,2161,0
495,6421,0.02861,2161,0
496,467,0.658809,99999,0
497,432,1.174891,1201,0
497,498,1.095103,99999,0
498,497,1.095103,99999,0
499,500,0.662828,2401,0
499,552,0.277424,961,0
499,556,0.399983,2401,0
500,499,0.662828,2401,0
500,580,0.287615,2401,0
501,502,0.166414,1201,0
501,553,0.756584,99999,0
501,562,0.048019,1201,0
502,501,0.166414,1201,0
502,617,0.030152,3825,0
502,618,0.455751,1201,0
502,620,0.032728,3825,0
503,504,0.330405,961,0
503,507,0.324691,99999,0
503,554,0.742547,961,0
504,503,0.330405,961,0
504,508,0.726319,3825,0
504,620,0.26176,3825,0
505,506,0.697012,99999,0
505,552,0.322149,99999,0
506,505,0.697012,99999,0
506,516,0.416355,4250,0
506,621,0.138115,4250,0
507,503,0.324691,99999,0
507,508,0.492938,99999,0
508,504,0.726319,3825,0
508,507,0.492938,99999,0
508,537,0.167056,3825,0
509,431,0.379041,2161,0
509,575,0.182945,2161,0
510,511,0.188419,3188,0
510,512,0.572126,2401,0
510,563,0.387022,99999,0
510,585,0.371013,2401,0
511,555,0.423234,14025,0
512,510,0.572126,2401,0
512,558,0.398544,2401,0
513,511,0.219875,14025,0
514,500,0.035974,3188,0
514,517,0.546781,14025,0
515,514,0.93943,14025,0
516,506,0.416355,4250,0
516,519,0.233213,99999,0
516,580,0.362747,4250,0
517,518,0.613733,14025,0
518,624,0.299901,14025,0
518,625,0.065768,3188,0
519,516,0.233213,99999,0
519,520,0.381909,99999,0
519,581,0.358998,99999,0
520,519,0.381909,99999,0
520,524,0.121776,3825,0
520,537,0.628617,3825,0
520,654,0.454671,961,0
521,522,0.193543,2401,0
521,541,0.104115,961,0
521,586,0.194963,2401,0
522,521,0.193543,2401,0
522,625,0.102908,4250,0
522,668,0.136866,99999,0
523,524,0.432908,99999,0
523,541,0.111378,99999,0
523,586,0.184654,99999,0
524,520,0.121776,3825,0
524,523,0.432908,99999,0
524,666,0.027958,3825,0
525,526,0.430925,99999,0
525,595,0.37228,99999,0
526,525,0.430925,99999,0
526,532,0.077575,961,0
527,528,0.278285,99999,0
527,529,0.311761,99999,0
528,527,0.278285,99999,0
528,633,0.222952,4250,0
529,527,0.311761,99999,0
529,694,0.095353,3825,0
529,701,0.039131,3825,0
530,531,0.185521,961,0
530,532,0.07526,961,0
530,596,0.267548,99999,0
530,601,0.073728,961,0
531,530,0.185521,961,0
531,706,0.126147,961,0
531,717,0.04395,961,0
532,526,0.077575,961,0
532,530,0.07526,961,0
532,547,0.090569,99999,0
533,534,0.158224,99999,0
533,601,0.153506,99999,0
533,606,0.104026,99999,0
534,533,0.158224,99999,0
534,536,0.040999,961,0
534,706,0.032061,961,0
535,167,0.122038,99999,0
535,192,0.021639,961,0
535,536,0.073271,961,0
536,534,0.040999,961,0
536,535,0.073271,961,0
536,548,0.142013,2161,0
536,719,0.04359,2161,0
537,508,0.167056,3825,0
537,520,0.628617,3825,0
537,611,0.373773,1201,0
537,621,0.146994,4250,0
538,539,0.297946,99999,0
539,538,0.297946,99999,0
539,546,0.49216,2161,0
539,639,0.135572,2161,0
540,541,0.265048,961,0
540,655,0.092262,961,0
540,668,0.256774,99999,0
541,521,0.104115,961,0
541,523,0.111378,99999,0
541,540,0.265048,961,0
542,543,0.103097,4250,0
543,588,0.270904,2401,0
544,542,0.094978,3188,0
544,545,0.519526,14025,0
545,587,0.421101,14025,0
546,539,0.49216,2161,0
546,622,0.459442,2161,0
547,532,0.090569,99999,0
547,717,0.135807,99999,0
547,718,0.175134,99999,0
548,536,0.142013,2161,0
548,604,0.06,2161,0
548,605,0.098821,2161,0
549,422,0.050098,1201,0
549,561,0.666056,1201,0
550,436,0.070749,1201,0
550,551,0.843846,1201,0
550,556,0.299079,2401,0
550,560,0.349288,2401,0
551,422,0.053753,1201,0
551,550,0.843846,1201,0
552,499,0.277424,961,0
552,505,0.322149,99999,0
552,554,0.368209,961,0
553,422,0.346153,99999,0
553,501,0.756584,99999,0
554,503,0.742547,961,0
554,552,0.368209,961,0
555,557,0.266077,14025,0
556,499,0.399983,2401,0
556,515,0.093845,3188,0
556,550,0.299079,2401,0
557,434,0.489526,14025,0
557,558,0.094562,3188,0
558,436,0.308031,2401,0
558,512,0.398544,2401,0
559,424,0.026664,2401,0
559,560,0.028751,2401,0
560,550,0.349288,2401,0
560,559,0.028751,2401,0
561,441,0.237183,2161,0
561,549,0.666056,1201,0
561,562,0.540471,1201,0
562,501,0.048019,1201,0
562,561,0.540471,1201,0
563,510,0.387022,99999,0
563,576,0.322107,99999,0
564,565,0.170185,2161,0
564,570,0.393143,99999,0
564,577,0.253692,2161,0
565,564,0.170185,2161,0
565,582,0.235561,2161,0
566,567,0.53046,99999,0
566,568,0.139703,99999,0
567,566,0.53046,99999,0
567,590,0.022439,1201,0
567,599,0.072708,1201,0
568,566,0.139703,99999,0
568,569,0.04446,2161,0
568,571,0.498291,2161,0
569,568,0.04446,2161,0
569,577,0.174318,2161,0
570,564,0.393143,99999,0
571,568,0.498291,2161,0
571,598,0.179353,99999,0
571,599,0.068419,2161,0
572,573,0.338058,1201,0
572,590,0.175703,1201,0
572,591,0.559627,961,0
573,163,0.376876,99999,0
573,572,0.338058,1201,0
573,579,0.102427,1201,0
574,575,0.215505,99999,0
575,509,0.182945,2161,0
575,574,0.215505,99999,0
575,576,0.268284,2161,0
576,563,0.322107,99999,0
576,575,0.268284,2161,0
576,577,0.428553,2161,0
577,564,0.253692,2161,0
577,569,0.174318,2161,0
577,576,0.428553,2161,0
578,579,0.243527,99999,0
579,160,0.235717,1201,0
579,573,0.102427,1201,0
579,578,0.243527,99999,0
580,500,0.287615,2401,0
580,516,0.362747,4250,0
580,581,0.164841,2401,0
580,585,0.051541,2161,0
581,517,0.066544,3188,0
581,519,0.358998,99999,0
581,580,0.164841,2401,0
581,586,0.249535,2401,0
582,565,0.235561,2161,0
582,583,0.128917,99999,0
582,585,0.149485,2161,0
583,582,0.128917,99999,0
583,584,0.142896,99999,0
584,583,0.142896,99999,0
584,585,0.138539,2401,0
584,588,0.351609,2401,0
585,510,0.371013,2401,0
585,580,0.051541,2161,0
585,582,0.149485,2161,0
585,584,0.138539,2401,0
586,521,0.194963,2401,0
586,523,0.184654,99999,0
586,581,0.249535,2401,0
587,513,0.355619,14025,0
588,543,0.270904,2401,0
588,545,0.054845,3188,0
588,584,0.351609,2401,0
588,589,0.099476,99999,0
589,588,0.099476,99999,0
590,567,0.022439,1201,0
590,572,0.175703,1201,0
590,592,0.30504,99999,0
591,163,0.401144,99999,0
591,572,0.559627,961,0
591,608,0.081861,961,0
592,590,0.30504,99999,0
592,593,0.267144,99999,0
592,594,0.094462,99999,0
593,592,0.267144,99999,0
593,602,0.018373,961,0
593,608,0.031406,961,0
594,592,0.094462,99999,0
594,595,0.081685,2161,0
594,597,0.061788,2161,0
595,525,0.37228,99999,0
595,594,0.081685,2161,0
595,599,0.230612,2161,0
596,530,0.267548,99999,0
596,597,0.150538,99999,0
597,594,0.061788,2161,0
597,596,0.150538,99999,0
597,600,0.204443,2161,0
598,571,0.179353,99999,0
599,567,0.072708,1201,0
599,571,0.068419,2161,0
599,595,0.230612,2161,0
600,597,0.204443,2161,0
600,601,0.187642,961,0
600,602,0.089105,961,0
600,606,0.072426,2161,0
601,530,0.073728,961,0
601,533,0.153506,99999,0
601,600,0.187642,961,0
602,593,0.018373,961,0
602,600,0.089105,961,0
602,603,0.104895,99999,0
603,602,0.104895,99999,0
603,604,0.107096,99999,0
603,605,0.087544,99999,0
603,609,0.129711,99999,0
604,548,0.06,2161,0
604,603,0.107096,99999,0
604,607,0.031789,2161,0
605,548,0.098821,2161,0
605,603,0.087544,99999,0
605,606,0.033898,2161,0
606,533,0.104026,99999,0
606,600,0.072426,2161,0
606,605,0.033898,2161,0
607,165,0.121814,2161,0
607,167,0.096461,99999,0
607,604,0.031789,2161,0
608,591,0.081861,961,0
608,593,0.031406,961,0
608,609,0.182124,961,0
609,165,0.089324,961,0
609,603,0.129711,99999,0
609,608,0.182124,961,0
610,611,0.454222,99999,0
611,537,0.373773,1201,0
611,610,0.454222,99999,0
611,615,0.63961,1201,0
612,613,0.048262,1201,0
612,614,0.479363,1201,0
612,615,0.042241,1201,0
612,618,0.433894,1201,0
613,612,0.048262,1201,0
613,6615,0.82805,1201,0
614,396,0.602516,1201,0
614,612,0.479363,1201,0
614,616,0.390938,99999,0
615,611,0.63961,1201,0
615,612,0.042241,1201,0
616,614,0.390938,99999,0
617,442,0.171509,3825,0
617,502,0.030152,3825,0
618,502,0.455751,1201,0
618,612,0.433894,1201,0
619,442,0.577667,99999,0
620,502,0.032728,3825,0
620,504,0.26176,3825,0
621,506,0.138115,4250,0
621,537,0.146994,4250,0
622,399,0.523062,99999,0
622,546,0.459442,2161,0
622,623,0.418492,2161,0
623,396,0.02553,2161,0
623,622,0.418492,2161,0
624,690,0.265869,9350,0
625,626,0.264175,4250,0
626,627,0.072303,4250,0
626,695,0.112173,4250,0
626,702,0.170304,4250,0
627,626,0.072303,4250,0
627,628,0.097309,99999,0
627,672,0.098493,4250,0
628,627,0.097309,99999,0
628,629,0.205592,99999,0
628,630,0.111226,99999,0
629,628,0.205592,99999,0
629,673,0.168672,4250,0
629,682,0.109108,99999,0
630,628,0.111226,99999,0
630,631,0.217637,961,0
630,663,0.177883,961,0
631,630,0.217637,961,0
631,645,0.285597,961,0
631,682,0.208834,99999,0
632,633,0.141209,99999,0
632,692,0.270316,99999,0
633,542,0.05557,4250,0
633,632,0.141209,99999,0
634,544,0.172006,14025,0
635,636,0.223727,4250,0
635,647,0.128654,961,0
636,646,0.275459,99999,0
636,747,0.185133,4250,0
637,173,0.226635,99999,0
637,650,0.176494,4250,0
638,639,0.449787,99999,0
639,539,0.135572,2161,0
639,638,0.449787,99999,0
639,654,0.153634,2161,0
640,641,0.174923,99999,0
640,642,0.443667,99999,0
641,640,0.174923,99999,0
641,645,0.186871,961,0
641,746,0.291652,961,0
642,640,0.443667,99999,0
642,644,0.088804,961,0
642,744,0.144348,961,0
643,644,0.470691,99999,0
644,400,0.468719,961,0
644,642,0.088804,961,0
644,643,0.470691,99999,0
645,631,0.285597,961,0
645,641,0.186871,961,0
645,647,0.322827,961,0
646,636,0.275459,99999,0
646,647,0.325141,99999,0
646,739,0.399354,99999,0
646,746,0.224026,99999,0
647,635,0.128654,961,0
647,645,0.322827,961,0
647,646,0.325141,99999,0
648,649,0.209051,9350,0
649,683,0.422203,9350,0
650,648,0.069212,3188,0
650,651,0.205955,4250,0
651,691,0.217225,4250,0
651,735,0.05073,961,0
652,179,0.265777,9350,0
652,747,0.065625,3188,0
653,652,0.334206,9350,0
654,520,0.454671,961,0
654,639,0.153634,2161,0
654,660,0.076061,2161,0
655,540,0.092262,961,0
655,656,0.165747,3825,0
655,658,0.045261,961,0
655,666,0.174378,3825,0
656,655,0.165747,3825,0
656,657,0.083821,99999,0
656,670,0.223874,3825,0
657,656,0.083821,99999,0
657,658,0.128838,99999,0
657,671,0.149699,99999,0
658,655,0.045261,961,0
658,657,0.128838,99999,0
658,661,0.049819,961,0
659,660,0.157603,2161,0
659,661,0.146443,961,0
659,664,0.153947,2161,0
660,654,0.076061,2161,0
660,659,0.157603,2161,0
660,665,0.345377,99999,0
661,658,0.049819,961,0
661,659,0.146443,961,0
661,667,0.105092,99999,0
662,663,0.16199,99999,0
662,664,0.221954,99999,0
663,630,0.177883,961,0
663,662,0.16199,99999,0
663,672,0.073683,961,0
664,659,0.153947,2161,0
664,662,0.221954,99999,0
664,671,0.083611,2161,0
665,660,0.345377,99999,0
666,524,0.027958,3825,0
666,655,0.174378,3825,0
666,667,0.14865,99999,0
667,661,0.105092,99999,0
667,666,0.14865,99999,0
668,522,0.136866,99999,0
668,540,0.256774,99999,0
668,669,0.209199,99999,0
669,668,0.209199,99999,0
669,670,0.02249,4250,0
669,672,0.037827,4250,0
670,656,0.223874,3825,0
670,669,0.02249,4250,0
670,671,0.163814,2161,0
671,657,0.149699,99999,0
671,664,0.083611,2161,0
671,670,0.163814,2161,0
672,627,0.098493,4250,0
672,663,0.073683,961,0
672,669,0.037827,4250,0
673,635,0.422136,4250,0
674,675,0.215158,99999,0
674,676,0.145916,99999,0
674,698,0.079936,99999,0
675,674,0.215158,99999,0
675,681,0.041221,961,0
675,725,0.024484,961,0
676,674,0.145916,99999,0
676,685,0.081412,961,0
676,686,0.033341,961,0
677,678,0.045054,5425,0
677,679,0.077112,961,0
678,697,0.039676,99999,0
678,699,0.102075,5425,0
679,677,0.077112,961,0
679,725,0.163169,961,0
679,726,0.103429,5425,0
680,679,0.053699,5425,0
680,697,0.048876,99999,0
681,675,0.041221,961,0
681,686,0.146641,961,0
681,687,0.160329,961,0
681,732,0.131601,961,0
682,629,0.109108,99999,0
682,631,0.208834,99999,0
683,634,0.39062,9350,0
683,684,0.083568,3188,0
684,695,0.217689,4250,0
685,676,0.081412,961,0
685,684,0.147543,4250,0
686,676,0.033341,961,0
686,681,0.146641,961,0
686,731,0.092022,99999,0
687,681,0.160329,961,0
687,688,0.072496,99999,0
687,714,0.120633,961,0
688,687,0.072496,99999,0
689,201,0.129631,3825,0
689,738,0.117601,3825,0
690,653,0.583471,9350,0
691,685,0.214592,4250,0
692,632,0.270316,99999,0
692,693,0.088316,99999,0
692,694,0.015048,3825,0
692,695,0.085483,3825,0
693,692,0.088316,99999,0
693,696,0.074336,99999,0
694,529,0.095353,3825,0
694,692,0.015048,3825,0
694,703,0.104916,99999,0
695,626,0.112173,4250,0
695,692,0.085483,3825,0
695,696,0.072197,4250,0
696,528,0.016277,4250,0
696,693,0.074336,99999,0
697,678,0.039676,99999,0
697,680,0.048876,99999,0
698,674,0.079936,99999,0
698,680,0.095368,5425,0
699,698,0.072403,5425,0
699,701,0.043058,3825,0
700,701,0.129916,99999,0
701,529,0.039131,3825,0
701,699,0.043058,3825,0
701,700,0.129916,99999,0
702,629,0.055954,4250,0
702,690,0.079228,3188,0
703,694,0.104916,99999,0
704,705,0.040224,961,0
704,710,0.040769,961,0
704,711,0.129084,99999,0
705,704,0.040224,961,0
705,712,0.110446,5425,0
706,531,0.126147,961,0
706,534,0.032061,961,0
706,707,0.061878,99999,0
707,706,0.061878,99999,0
707,708,0.136111,99999,0
707,719,0.065899,99999,0
707,720,0.08624,99999,0
708,707,0.136111,99999,0
708,710,0.082138,961,0
708,717,0.017568,961,0
709,710,0.139828,5425,0
709,711,0.056869,99999,0
710,704,0.040769,961,0
710,708,0.082138,961,0
710,718,0.094122,5425,0
711,704,0.129084,99999,0
711,709,0.056869,99999,0
711,712,0.033971,99999,0
712,711,0.033971,99999,0
712,716,0.03352,5425,0
713,198,0.066715,5425,0
713,199,0.066771,3825,0
713,724,0.040105,3825,0
714,687,0.120633,961,0
714,715,0.083923,99999,0
714,729,0.127769,961,0
715,714,0.083923,99999,0
715,716,0.130778,99999,0
715,728,0.164679,99999,0
716,713,0.0555,5425,0
716,715,0.130778,99999,0
717,531,0.04395,961,0
717,547,0.135807,99999,0
717,708,0.017568,961,0
718,547,0.175134,99999,0
718,677,0.168397,5425,0
719,536,0.04359,2161,0
719,707,0.065899,99999,0
719,723,0.020793,2161,0
720,707,0.08624,99999,0
720,709,0.021421,5425,0
721,169,0.065378,99999,0
721,722,0.082943,5425,0
722,720,0.036346,5425,0
722,723,0.074111,2161,0
